id	is_hate	location
14124	0.0	India
14125	0.0	India
14126	0.0	India
14127	0.0	India
14128	0.0	India
14129	0.0	India
14130	0.0	India
14131	0.0	India
14132	0.0	India
14133	0.0	India
14134	0.0	India
14135	0.0	India
14136	0.0	India
14137	0.0	India
14138	0.0	India
14139	0.0	India
14140	0.0	India
14141	0.0	India
14142	0.0	India
14143	0.0	India
14144	0.0	India
14145	0.0	India
14146	0.0	India
14147	0.0	India
14148	0.0	India
14149	0.0	India
14150	0.0	India
14151	0.0	India
14152	0.0	India
14153	0.0	India
14154	0.0	India
14155	0.0	India
14156	0.0	India
14157	0.0	India
14158	0.0	India
14159	0.0	India
14160	0.0	India
14161	0.0	India
14162	0.0	India
14163	0.0	India
14164	0.0	India
14165	0.0	India
14166	0.0	India
14167	0.0	India
14168	0.0	India
14169	0.0	India
14170	0.0	India
14171	0.0	India
14172	0.0	India
14173	0.0	India
14174	0.0	India
14175	0.0	India
14176	0.0	India
14177	0.0	India
14178	0.0	India
14179	0.0	India
14180	0.0	India
14181	0.0	India
14182	0.0	India
14183	0.0	India
14184	0.0	India
14185	0.0	India
14186	0.0	India
14187	0.0	India
14188	0.0	India
14189	0.0	India
14190	0.0	India
14191	0.0	India
14192	0.0	India
14193	0.0	India
14194	0.0	India
14195	0.0	India
14196	0.0	India
14197	0.0	India
14198	0.0	India
14199	0.0	India
14200	0.0	India
14201	0.0	India
14202	0.0	India
14203	0.0	India
14204	0.0	India
14205	0.0	India
14206	0.0	India
14207	0.0	India
14208	0.0	India
14209	0.0	India
14210	0.0	India
14211	0.0	India
14212	0.0	India
14213	0.0	India
14214	0.0	India
14215	0.0	India
14216	0.0	India
14217	0.0	India
14218	0.0	India
14219	0.0	India
14220	0.0	India
14221	0.0	India
14222	0.0	India
14223	0.0	India
14224	0.0	India
14225	0.0	India
14226	0.0	India
14227	0.0	India
14228	0.0	India
14229	0.0	India
14230	0.0	India
14231	0.0	India
14232	0.0	India
14233	0.0	India
14234	0.0	India
14235	0.0	India
14236	0.0	India
14237	0.0	India
14238	0.0	India
14239	0.0	India
14240	0.0	India
14241	0.0	India
14242	0.0	India
14243	0.0	India
14244	0.0	India
14245	0.0	India
14246	0.0	India
14247	0.0	India
14248	0.0	India
14249	0.0	India
14250	0.0	India
14251	0.0	India
14252	0.0	India
14253	0.0	India
14254	0.0	India
14255	0.0	India
14256	0.0	India
14257	0.0	India
14258	0.0	India
14259	0.0	India
14260	0.0	India
14261	0.0	India
14262	0.0	India
14263	0.0	India
14264	0.0	India
14265	0.0	India
14266	0.0	India
14267	0.0	India
14268	0.0	India
14269	0.0	India
14270	0.0	India
14271	0.0	India
14272	0.0	India
14273	0.0	India
14274	0.0	India
14275	0.0	India
14276	0.0	India
14277	0.0	India
14278	0.0	India
14279	0.0	India
14280	0.0	India
14281	0.0	India
14282	0.0	India
14283	0.0	India
14284	0.0	India
14285	0.0	India
14286	0.0	India
14287	0.0	India
14288	0.0	India
14289	0.0	India
14290	0.0	India
14291	0.0	India
14292	0.0	India
14293	0.0	India
14294	0.0	India
14295	0.0	India
14296	0.0	India
14297	0.0	India
14298	0.0	India
14299	0.0	India
14300	0.0	India
14301	0.0	India
14302	0.0	India
14303	0.0	India
14304	0.0	India
14305	0.0	India
14306	0.0	India
14307	0.0	India
14308	0.0	India
14309	0.0	India
14310	0.0	India
14311	0.0	India
14312	0.0	India
14313	0.0	India
14314	0.0	India
14315	0.0	India
14316	0.0	India
14317	0.0	India
14318	0.0	India
14319	0.0	India
14320	0.0	India
14321	0.0	India
14322	0.0	India
14323	0.0	India
14324	0.0	India
14325	0.0	India
14326	0.0	India
14327	0.0	India
14328	0.0	India
14329	0.0	India
14330	0.0	India
14331	0.0	India
14332	0.0	India
14333	0.0	India
14334	0.0	India
14335	0.0	India
14336	0.0	India
14337	0.0	India
14338	0.0	India
14339	0.0	India
14340	0.0	India
14341	0.0	India
14342	0.0	India
14343	0.0	India
14344	0.0	India
14345	0.0	India
14346	0.0	India
14347	0.0	India
14348	0.0	India
14349	0.0	India
14350	0.0	India
14351	0.0	India
14352	0.0	India
14353	0.0	India
14354	0.0	India
14355	0.0	India
14356	0.0	India
14357	0.0	India
14358	0.0	India
14359	0.0	India
14360	0.0	India
14361	0.0	India
14362	0.0	India
14363	0.0	India
14364	0.0	India
14365	0.0	India
14366	0.0	India
14367	0.0	India
14368	0.0	India
14369	0.0	India
14370	0.0	India
14371	0.0	India
14372	0.0	India
14373	0.0	India
14374	0.0	India
14375	0.0	India
14376	0.0	India
14377	0.0	India
14378	0.0	India
14379	0.0	India
14380	0.0	India
14381	0.0	India
14382	0.0	India
14383	0.0	India
14384	0.0	India
14385	0.0	India
14386	0.0	India
14387	0.0	India
14388	0.0	India
14389	0.0	India
14390	0.0	India
14391	0.0	India
14392	0.0	India
14393	0.0	India
14394	0.0	India
14395	0.0	India
14396	0.0	India
14397	0.0	India
14398	0.0	India
14399	0.0	India
14400	0.0	India
14401	0.0	India
14402	0.0	India
14403	0.0	India
14404	0.0	India
14405	0.0	India
14406	0.0	India
14407	0.0	India
14408	0.0	India
14409	0.0	India
14410	0.0	India
14411	0.0	India
14412	0.0	India
14413	0.0	India
14414	0.0	India
14415	0.0	India
14416	0.0	India
14417	0.0	India
14418	0.0	India
14419	0.0	India
14420	0.0	India
14421	0.0	India
14422	0.0	India
14423	0.0	India
14424	0.0	India
14425	0.0	India
14426	0.0	India
14427	0.0	India
14428	0.0	India
14429	0.0	India
14430	0.0	India
14431	0.0	India
14432	0.0	India
14433	0.0	India
14434	0.0	India
14435	0.0	India
14436	0.0	India
14437	0.0	India
14438	0.0	India
14439	0.0	India
14440	0.0	India
14441	0.0	India
14442	0.0	India
14443	0.0	India
14444	0.0	India
14445	0.0	India
14446	0.0	India
14447	0.0	India
14448	0.0	India
14449	0.0	India
14450	0.0	India
14451	0.0	India
14452	0.0	India
14453	0.0	India
14454	0.0	India
14455	0.0	India
14456	0.0	India
14457	0.0	India
14458	0.0	India
14459	0.0	India
14460	0.0	India
14461	0.0	India
14462	0.0	India
14463	0.0	India
14464	0.0	India
14465	0.0	India
14466	0.0	India
14467	0.0	India
14468	0.0	India
14469	0.0	India
14470	0.0	India
14471	0.0	India
14472	0.0	India
14473	0.0	India
14474	0.0	India
14475	0.0	India
14476	0.0	India
14477	0.0	India
14478	0.0	India
14479	0.0	India
14480	0.0	India
14481	0.0	India
14482	0.0	India
14483	0.0	India
14484	0.0	India
14485	0.0	India
14486	1.0	India
14487	0.0	India
14488	0.0	India
14489	0.0	India
14490	0.0	India
14491	0.0	India
14492	0.0	India
14493	0.0	India
14494	0.0	India
14495	0.0	India
14496	0.0	India
14497	0.0	India
14498	0.0	India
14499	0.0	India
14500	0.0	India
14501	0.0	India
14502	0.0	India
14503	0.0	India
14504	0.0	India
14505	0.0	India
14506	0.0	India
14507	0.0	India
14508	0.0	India
14509	0.0	India
14510	0.0	India
14511	0.0	India
14512	0.0	India
14513	0.0	India
14514	0.0	India
14515	0.0	India
14516	0.0	India
14517	0.0	India
14518	0.0	India
14519	0.0	India
14520	0.0	India
14521	0.0	India
14522	0.0	India
14523	0.0	India
14524	0.0	India
14525	0.0	India
14526	0.0	India
14527	0.0	India
14528	0.0	India
14529	0.0	India
14530	0.0	India
14531	0.0	India
14532	0.0	India
14533	0.0	India
14534	0.0	India
14535	0.0	India
14536	0.0	India
14537	0.0	India
14538	0.0	India
14539	0.0	India
14540	0.0	India
14541	0.0	India
14542	0.0	India
14543	0.0	India
14544	0.0	India
14545	0.0	India
14546	0.0	India
14547	0.0	India
14548	0.0	India
14549	0.0	India
14550	0.0	India
14551	0.0	India
14552	0.0	India
14553	0.0	India
14554	0.0	India
14555	0.0	India
14556	0.0	India
14557	0.0	India
14558	0.0	India
14559	0.0	India
14560	1.0	India
14561	1.0	India
14562	0.0	India
14563	0.0	India
14564	0.0	India
14565	0.0	India
14566	0.0	India
14567	0.0	India
14568	0.0	India
14569	0.0	India
14570	0.0	India
14571	0.0	India
14572	0.0	India
14573	0.0	India
14574	0.0	India
14575	0.0	India
14576	0.0	India
14577	1.0	India
14578	0.0	India
14579	0.0	India
14580	0.0	India
14581	1.0	India
14582	0.0	India
14583	0.0	India
14584	0.0	India
14585	0.0	India
14586	0.0	India
14587	0.0	India
14588	0.0	India
14589	0.0	India
14590	0.0	India
14591	0.0	India
14592	0.0	India
14593	0.0	India
14594	0.0	India
14595	0.0	India
14596	0.0	India
14597	0.0	India
14598	0.0	India
14599	0.0	India
14600	0.0	India
14601	0.0	India
14602	0.0	India
14603	0.0	India
14604	0.0	India
14605	0.0	India
14606	0.0	India
14607	0.0	India
14608	0.0	India
14609	0.0	India
14610	0.0	India
14611	0.0	India
14612	0.0	India
14613	0.0	India
14614	0.0	India
14615	0.0	India
14616	0.0	India
14617	0.0	India
14618	0.0	India
14619	0.0	India
14620	0.0	India
14621	0.0	India
14622	0.0	India
14623	0.0	India
14624	0.0	India
14625	0.0	India
14626	0.0	India
14627	0.0	India
14628	0.0	India
14629	0.0	India
14630	0.0	India
14631	0.0	India
14632	0.0	India
14633	0.0	India
14634	0.0	India
14635	0.0	India
14636	0.0	India
14637	0.0	India
14638	0.0	India
14639	0.0	India
14640	0.0	India
14641	0.0	India
14642	0.0	India
14643	0.0	India
14644	0.0	India
14645	0.0	India
14646	0.0	India
14647	0.0	India
14648	0.0	India
14649	0.0	India
14650	0.0	India
14651	0.0	India
14652	0.0	India
14653	0.0	India
14654	0.0	India
14655	0.0	India
14656	0.0	India
14657	0.0	India
14658	0.0	India
14659	0.0	India
14660	0.0	India
14661	0.0	India
14662	0.0	India
14663	0.0	India
14664	0.0	India
14665	0.0	India
14666	0.0	India
14667	0.0	India
14668	0.0	India
14669	0.0	India
14670	0.0	India
14671	0.0	India
14672	0.0	India
14673	0.0	India
14674	0.0	India
14675	0.0	India
14676	0.0	India
14677	0.0	India
14678	0.0	India
14679	0.0	India
14680	0.0	India
14681	0.0	India
14682	0.0	India
14683	0.0	India
14684	0.0	India
14685	0.0	India
14686	0.0	India
14687	0.0	India
14688	0.0	India
14689	0.0	India
14690	0.0	India
14691	0.0	India
14692	0.0	India
14693	0.0	India
14694	0.0	India
14695	0.0	India
14696	0.0	India
14697	0.0	India
14698	0.0	India
14699	0.0	India
14700	0.0	India
14701	0.0	India
14702	0.0	India
14703	0.0	India
14704	0.0	India
14705	0.0	India
14706	0.0	India
14707	0.0	India
14708	0.0	India
14709	0.0	India
14710	0.0	India
14711	0.0	India
14712	0.0	India
14713	0.0	India
14714	0.0	India
14715	0.0	India
14716	0.0	India
14717	0.0	India
14718	0.0	India
14719	0.0	India
14720	0.0	India
14721	0.0	India
14722	0.0	India
14723	0.0	India
14724	0.0	India
14725	0.0	India
14726	0.0	India
14727	0.0	India
14728	0.0	India
14729	0.0	India
14730	0.0	India
14731	0.0	India
14732	0.0	India
14733	0.0	India
14734	0.0	India
14735	0.0	India
14736	0.0	India
14737	0.0	India
14738	0.0	India
14739	0.0	India
14740	0.0	India
14741	0.0	India
14742	0.0	India
14743	0.0	India
14744	0.0	India
14745	0.0	India
14746	0.0	India
14747	0.0	India
14748	0.0	India
14749	0.0	India
14750	0.0	India
14751	0.0	India
14752	0.0	India
14753	0.0	India
14754	0.0	India
14755	0.0	India
14756	0.0	India
14757	0.0	India
14758	0.0	India
14759	0.0	India
14760	0.0	India
14761	1.0	India
14762	0.0	India
14763	0.0	India
14764	0.0	India
14765	0.0	India
14766	0.0	India
14767	0.0	India
14768	0.0	India
14769	0.0	India
14770	0.0	India
14771	0.0	India
14772	0.0	India
14773	0.0	India
14774	0.0	India
14775	0.0	India
14776	0.0	India
14777	0.0	India
14778	0.0	India
14779	0.0	India
14780	0.0	India
14781	0.0	India
14782	0.0	India
14783	0.0	India
14784	0.0	India
14785	0.0	India
14786	0.0	India
14787	0.0	India
14788	0.0	India
14789	0.0	India
14790	0.0	India
14791	0.0	India
14792	0.0	India
14793	0.0	India
14794	0.0	India
14795	0.0	India
14796	0.0	India
14797	0.0	India
14798	0.0	India
14799	0.0	India
14800	0.0	India
14801	0.0	India
14802	0.0	India
14803	0.0	India
14804	0.0	India
14805	0.0	India
14806	0.0	India
14807	0.0	India
14808	0.0	India
14809	0.0	India
14810	0.0	India
14811	0.0	India
14812	0.0	India
14813	0.0	India
14814	0.0	India
14815	0.0	India
14816	0.0	India
14817	0.0	India
14818	0.0	India
14819	0.0	India
14820	0.0	India
14821	0.0	India
14822	0.0	India
14823	0.0	India
14824	0.0	India
14825	0.0	India
14826	0.0	India
14827	0.0	India
14828	0.0	India
14829	0.0	India
14830	0.0	India
14831	0.0	India
14832	0.0	India
14833	0.0	India
14834	0.0	India
14835	0.0	India
14836	0.0	India
14837	0.0	India
14838	0.0	India
14839	0.0	India
14840	0.0	India
14841	0.0	India
14842	0.0	India
14843	0.0	India
14844	0.0	India
14845	0.0	India
14846	0.0	India
14847	0.0	India
14848	0.0	India
14849	0.0	India
14850	0.0	India
14851	0.0	India
14852	0.0	India
14853	0.0	India
14854	0.0	India
14855	0.0	India
14856	0.0	India
14857	0.0	India
14858	0.0	India
14859	0.0	India
14860	0.0	India
14861	0.0	India
14862	0.0	India
14863	0.0	India
14864	0.0	India
14865	0.0	India
14866	0.0	India
14867	0.0	India
14868	0.0	India
14869	0.0	India
14870	0.0	India
14871	0.0	India
14872	0.0	India
14873	0.0	India
14874	0.0	India
14875	0.0	India
14876	0.0	India
14877	0.0	India
14878	0.0	India
14879	0.0	India
14880	0.0	India
14881	0.0	India
14882	0.0	India
14883	0.0	India
14884	0.0	India
14885	0.0	India
14886	0.0	India
14887	0.0	India
14888	0.0	India
14889	0.0	India
14890	0.0	India
14891	0.0	India
14892	0.0	India
14893	0.0	India
14894	0.0	India
14895	0.0	India
14896	0.0	India
14897	0.0	India
14898	0.0	India
14899	0.0	India
14900	0.0	India
14901	0.0	India
14902	0.0	India
14903	0.0	India
14904	0.0	India
14905	0.0	India
14906	0.0	India
14907	0.0	India
14908	0.0	India
14909	0.0	India
14910	0.0	India
14911	0.0	India
14912	0.0	India
14913	0.0	India
14914	0.0	India
14915	0.0	India
14916	0.0	India
14917	0.0	India
14918	0.0	India
14919	0.0	India
14920	0.0	India
14921	0.0	India
14922	0.0	India
14923	0.0	India
14924	0.0	India
14925	0.0	India
14926	0.0	India
14927	0.0	India
14928	0.0	India
14929	0.0	India
14930	0.0	India
14931	0.0	India
14932	0.0	India
14933	0.0	India
14934	0.0	India
14935	0.0	India
14936	0.0	India
14937	0.0	India
14938	0.0	India
14939	0.0	India
14940	0.0	India
14941	0.0	India
14942	0.0	India
14943	0.0	India
14944	0.0	India
14945	0.0	India
14946	0.0	India
14947	0.0	India
14948	0.0	India
14949	0.0	India
14950	0.0	India
14951	0.0	India
14952	0.0	India
14953	0.0	India
14954	0.0	India
14955	0.0	India
14956	0.0	India
14957	0.0	India
14958	0.0	India
14959	0.0	India
14960	0.0	India
14961	0.0	India
14962	0.0	India
14963	0.0	India
14964	0.0	India
14965	0.0	India
14966	0.0	India
14967	0.0	India
14968	0.0	India
14969	0.0	India
14970	0.0	India
14971	0.0	India
14972	0.0	India
14973	0.0	India
14974	0.0	India
14975	0.0	India
14976	0.0	India
14977	0.0	India
14978	0.0	India
14979	0.0	India
14980	0.0	India
14981	0.0	India
14982	0.0	India
14983	0.0	India
14984	0.0	India
14985	0.0	India
14986	0.0	India
14987	0.0	India
14988	0.0	India
14989	0.0	India
14990	0.0	India
14991	0.0	India
14992	0.0	India
14993	0.0	India
14994	0.0	India
14995	0.0	India
14996	0.0	India
14997	0.0	India
14998	0.0	India
14999	0.0	India
15000	0.0	India
15001	0.0	India
15002	0.0	India
15003	0.0	India
15004	0.0	India
15005	0.0	India
15006	0.0	India
15007	0.0	India
15008	0.0	India
15009	0.0	India
15010	0.0	India
15011	0.0	India
15012	0.0	India
15013	0.0	India
15014	0.0	India
15015	0.0	India
15016	0.0	India
15017	0.0	India
15018	0.0	India
15019	0.0	India
15020	0.0	India
15021	0.0	India
15022	0.0	India
15023	0.0	India
15024	0.0	India
15025	0.0	India
15026	0.0	India
15027	0.0	India
15028	0.0	India
15029	0.0	India
15030	0.0	India
15031	0.0	India
15032	0.0	India
15033	0.0	India
15034	0.0	India
15035	0.0	India
15036	0.0	India
15037	0.0	India
15038	0.0	India
15039	0.0	India
15040	0.0	India
15041	0.0	India
15042	0.0	India
15043	0.0	India
15044	0.0	India
15045	0.0	India
15046	0.0	India
15047	0.0	India
15048	0.0	India
15049	0.0	India
15050	0.0	India
15051	0.0	India
15052	0.0	India
15053	0.0	India
15054	0.0	India
15055	0.0	India
15056	0.0	India
15057	0.0	India
15058	0.0	India
15059	0.0	India
15060	0.0	India
15061	0.0	India
15062	0.0	India
15063	0.0	India
15064	0.0	India
15065	0.0	India
15066	0.0	India
15067	0.0	India
15068	0.0	India
15069	0.0	India
15070	0.0	India
15071	0.0	India
15072	0.0	India
15073	0.0	India
15074	0.0	India
15075	0.0	India
15076	0.0	India
15077	0.0	India
15078	0.0	India
15079	0.0	India
15080	0.0	India
15081	0.0	India
15082	0.0	India
15083	0.0	India
15084	0.0	India
15085	0.0	India
15086	0.0	India
15087	0.0	India
15088	0.0	India
15089	0.0	India
15090	0.0	India
15091	0.0	India
15092	0.0	India
15093	0.0	India
15094	0.0	India
15095	0.0	India
15096	0.0	India
15097	0.0	India
15098	0.0	India
15099	0.0	India
15100	1.0	India
15101	0.0	India
15102	0.0	India
15103	0.0	India
15104	0.0	India
15105	0.0	India
15106	0.0	India
15107	0.0	India
15108	0.0	India
15109	0.0	India
15110	0.0	India
15111	0.0	India
15112	0.0	India
15113	0.0	India
15114	0.0	India
15115	0.0	India
15116	0.0	India
15117	0.0	India
15118	1.0	India
15119	0.0	India
15120	0.0	India
15121	0.0	India
15122	0.0	India
15123	0.0	India
15124	0.0	India
15125	0.0	India
15126	0.0	India
15127	0.0	India
15128	0.0	India
15129	0.0	India
15130	0.0	India
15131	0.0	India
15132	0.0	India
15133	0.0	India
15134	0.0	India
15135	0.0	India
15136	0.0	India
15137	0.0	India
15138	0.0	India
15139	0.0	India
15140	0.0	India
15141	0.0	India
15142	0.0	India
15143	0.0	India
15144	0.0	India
15145	0.0	India
15146	0.0	India
15147	0.0	India
15148	0.0	India
15149	0.0	India
15150	0.0	India
15151	0.0	India
15152	0.0	India
15153	0.0	India
15154	0.0	India
15155	0.0	India
15156	0.0	India
15157	0.0	India
15158	0.0	India
15159	0.0	India
15160	0.0	India
15161	0.0	India
15162	0.0	India
15163	0.0	India
15164	0.0	India
15165	0.0	India
15166	0.0	India
15167	0.0	India
15168	0.0	India
15169	0.0	India
15170	0.0	India
15171	0.0	India
15172	0.0	India
15173	0.0	India
15174	0.0	India
15175	0.0	India
15176	0.0	India
15177	0.0	India
15178	0.0	India
15179	0.0	India
15180	0.0	India
15181	0.0	India
15182	0.0	India
15183	0.0	India
15184	0.0	India
15185	0.0	India
15186	0.0	India
15187	0.0	India
15188	0.0	India
15189	0.0	India
15190	0.0	India
15191	0.0	India
15192	0.0	India
15193	0.0	India
15194	0.0	India
15195	0.0	India
15196	0.0	India
15197	0.0	India
15198	0.0	India
15199	0.0	India
15200	0.0	India
15201	0.0	India
15202	0.0	India
15203	0.0	India
15204	0.0	India
15205	0.0	India
15206	0.0	India
15207	0.0	India
15208	0.0	India
15209	0.0	India
15210	0.0	India
15211	0.0	India
15212	0.0	India
15213	0.0	India
15214	0.0	India
15215	0.0	India
15216	0.0	India
15217	0.0	India
15218	0.0	India
15219	0.0	India
15220	0.0	India
15221	0.0	India
15222	0.0	India
15223	0.0	India
15224	0.0	India
15225	0.0	India
15226	0.0	India
15227	0.0	India
15228	0.0	India
15229	0.0	India
15230	0.0	India
15231	0.0	India
15232	0.0	India
15233	0.0	India
15234	0.0	India
15235	0.0	India
15236	0.0	India
15237	0.0	India
15238	0.0	India
15239	0.0	India
15240	0.0	India
15241	0.0	India
15242	0.0	India
15243	0.0	India
15244	0.0	India
15245	0.0	India
15246	0.0	India
15247	0.0	India
15248	0.0	India
15249	0.0	India
15250	0.0	India
15251	0.0	India
15252	0.0	India
15253	0.0	India
15254	0.0	India
15255	0.0	India
15256	0.0	India
15257	0.0	India
15258	0.0	India
15259	0.0	India
15260	0.0	India
15261	0.0	India
15262	0.0	India
15263	0.0	India
15264	0.0	India
15265	0.0	India
15266	0.0	India
15267	0.0	India
15268	0.0	India
15269	0.0	India
15270	0.0	India
15271	0.0	India
15272	0.0	India
15273	0.0	India
15274	0.0	India
15275	0.0	India
15276	0.0	India
15277	0.0	India
15278	0.0	India
15279	0.0	India
15280	0.0	India
15281	0.0	India
15282	0.0	India
15283	0.0	India
15284	0.0	India
15285	0.0	India
15286	0.0	India
15287	0.0	India
15288	0.0	India
15289	0.0	India
15290	0.0	India
15291	0.0	India
15292	0.0	India
15293	0.0	India
15294	0.0	India
15295	0.0	India
15296	0.0	India
15297	0.0	India
15298	0.0	India
15299	0.0	India
15300	0.0	India
15301	0.0	India
15302	0.0	India
15303	0.0	India
15304	0.0	India
15305	0.0	India
15306	0.0	India
15307	0.0	India
15308	0.0	India
15309	0.0	India
15310	0.0	India
15311	0.0	India
15312	0.0	India
15313	0.0	India
15314	0.0	India
15315	0.0	India
15316	0.0	India
15317	0.0	India
15318	0.0	India
15319	0.0	India
15320	0.0	India
15321	0.0	India
15322	0.0	India
15323	0.0	India
15324	0.0	India
15325	0.0	India
15326	0.0	India
15327	0.0	India
15328	0.0	India
15329	0.0	India
15330	0.0	India
15331	0.0	India
15332	0.0	India
15333	0.0	India
15334	0.0	India
15335	0.0	India
15336	0.0	India
15337	0.0	India
15338	0.0	India
15339	0.0	India
15340	0.0	India
15341	0.0	India
15342	0.0	India
15343	0.0	India
15344	0.0	India
15345	0.0	India
15346	0.0	India
15347	0.0	India
15348	0.0	India
15349	0.0	India
15350	0.0	India
15351	0.0	India
15352	0.0	India
15353	0.0	India
15354	0.0	India
15355	0.0	India
15356	0.0	India
15357	0.0	India
15358	0.0	India
15359	0.0	India
15360	0.0	India
15361	0.0	India
15362	0.0	India
15363	0.0	India
15364	0.0	India
15365	0.0	India
15366	0.0	India
15367	0.0	India
15368	0.0	India
15369	0.0	India
15370	0.0	India
15371	0.0	India
15372	0.0	India
15373	0.0	India
15374	0.0	India
15375	0.0	India
15376	0.0	India
15377	0.0	India
15378	0.0	India
15379	0.0	India
15380	0.0	India
15381	0.0	India
